,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,observed,expectation
6764,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,0,Yes,1.0,0.26578498293515357
6765,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1,2,No,0.0,0.26578498293515357
6766,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,1,No,0.0,0.26578498293515357
6767,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,1,3,No,0.0,0.26578498293515357
6768,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),4,4,No,0.0,0.26578498293515357
6769,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,1,No,0.0,0.26578498293515357
6770,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,2,1,No,0.0,0.26578498293515357
6771,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0,1,No,0.0,0.26578498293515357
6772,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,2,3,Yes,1.0,0.26578498293515357
6773,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,3,Yes,1.0,0.26578498293515357
6774,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,No,0.0,0.26578498293515357
6775,Male,1,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),3,3,No,0.0,0.26578498293515357
6776,Female,1,Yes,No,4,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3,4,No,0.0,0.26578498293515357
6777,Male,0,Yes,No,0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,1,0,No,0.0,0.26578498293515357
6778,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,2,No,0.0,0.26578498293515357
6779,Male,0,No,Yes,2,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,1,2,No,0.0,0.26578498293515357
6780,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1,1,No,0.0,0.26578498293515357
6781,Male,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,2,0,Yes,1.0,0.26578498293515357
6782,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1,1,No,0.0,0.26578498293515357
6783,Female,0,No,Yes,2,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,1,2,No,0.0,0.26578498293515357
6784,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0,1,No,0.0,0.26578498293515357
6785,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),4,4,Yes,1.0,0.26578498293515357
6786,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1,1,Yes,1.0,0.26578498293515357
6787,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,4,3,No,0.0,0.26578498293515357
6788,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,1,No,0.0,0.26578498293515357
6789,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,0,Yes,1.0,0.26578498293515357
6790,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),1,2,No,0.0,0.26578498293515357
6791,Male,0,No,No,1,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1,1,Yes,1.0,0.26578498293515357
6792,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,2,Yes,1.0,0.26578498293515357
6793,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),4,4,No,0.0,0.26578498293515357
6794,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,1,No,0.0,0.26578498293515357
6795,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,3,4,No,0.0,0.26578498293515357
6796,Male,0,Yes,Yes,0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,1,0,Yes,1.0,0.26578498293515357
6797,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,2,2,No,0.0,0.26578498293515357
6798,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,2,1,No,0.0,0.26578498293515357
6799,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,4,4,No,0.0,0.26578498293515357
6800,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,4,2,Yes,1.0,0.26578498293515357
6801,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),3,2,No,0.0,0.26578498293515357
6802,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),3,2,No,0.0,0.26578498293515357
6803,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),3,3,No,0.0,0.26578498293515357
6804,Male,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,3,1,No,0.0,0.26578498293515357
6805,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),4,4,No,0.0,0.26578498293515357
6806,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,1,No,0.0,0.26578498293515357
6807,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0,0,No,0.0,0.26578498293515357
6808,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,4,3,No,0.0,0.26578498293515357
6809,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,2,1,Yes,1.0,0.26578498293515357
6810,Male,0,No,No,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,1,1,Yes,1.0,0.26578498293515357
6811,Male,0,Yes,No,0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,0,Yes,1.0,0.26578498293515357
6812,Female,1,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),3,3,No,0.0,0.26578498293515357
6813,Female,0,Yes,No,4,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,1,3,Yes,1.0,0.26578498293515357
6814,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),3,4,No,0.0,0.26578498293515357
6815,Male,0,Yes,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),2,4,No,0.0,0.26578498293515357
6816,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,0,Yes,1.0,0.26578498293515357
6817,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1,2,No,0.0,0.26578498293515357
6818,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,2,0,No,0.0,0.26578498293515357
6819,Male,1,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,4,4,Yes,1.0,0.26578498293515357
6820,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,3,4,No,0.0,0.26578498293515357
6821,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),4,2,Yes,1.0,0.26578498293515357
6822,Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),3,3,Yes,1.0,0.26578498293515357
6823,Female,0,No,No,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,0,No,0.0,0.26578498293515357
6824,Female,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),3,4,Yes,1.0,0.26578498293515357
6825,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,3,3,No,0.0,0.26578498293515357
6826,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0,0,No,0.0,0.26578498293515357
6827,Male,0,Yes,Yes,3,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),2,4,No,0.0,0.26578498293515357
6828,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0,No,0.0,0.26578498293515357
6829,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0,No,0.0,0.26578498293515357
6830,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,1,No,0.0,0.26578498293515357
6831,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,3,1,Yes,1.0,0.26578498293515357
6832,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,2,No,0.0,0.26578498293515357
6833,Female,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),4,2,No,0.0,0.26578498293515357
6834,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,1,1,No,0.0,0.26578498293515357
6835,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),3,4,No,0.0,0.26578498293515357
6836,Male,1,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,3,1,Yes,1.0,0.26578498293515357
6837,Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3,1,No,0.0,0.26578498293515357
6838,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,4,2,Yes,1.0,0.26578498293515357
6839,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,4,2,Yes,1.0,0.26578498293515357
6840,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,0,No,0.0,0.26578498293515357
6841,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,1,0,No,0.0,0.26578498293515357
6842,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0,0,No,0.0,0.26578498293515357
6843,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),3,1,Yes,1.0,0.26578498293515357
6844,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,3,3,No,0.0,0.26578498293515357
6845,Male,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,0,No,0.0,0.26578498293515357
6846,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,3,0,Yes,1.0,0.26578498293515357
6847,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,1,2,No,0.0,0.26578498293515357
6848,Female,0,Yes,No,0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),2,0,No,0.0,0.26578498293515357
6849,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),3,3,No,0.0,0.26578498293515357
6850,Male,0,No,Yes,4,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),2,3,No,0.0,0.26578498293515357
6851,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),4,3,No,0.0,0.26578498293515357
6852,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,2,3,No,0.0,0.26578498293515357
6853,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,4,4,Yes,1.0,0.26578498293515357
6854,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,No,0.0,0.26578498293515357
6855,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,2,3,No,0.0,0.26578498293515357
6856,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1,2,No,0.0,0.26578498293515357
6857,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,4,No,0.0,0.26578498293515357
6858,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,3,3,Yes,1.0,0.26578498293515357
6859,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,4,4,No,0.0,0.26578498293515357
6860,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),4,3,Yes,1.0,0.26578498293515357
6861,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,3,2,Yes,1.0,0.26578498293515357
6862,Female,1,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,3,1,Yes,1.0,0.26578498293515357
6863,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),2,3,No,0.0,0.26578498293515357
6864,Female,1,No,No,0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,0,Yes,1.0,0.26578498293515357
6865,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,2,1,No,0.0,0.26578498293515357
6866,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,4,0,Yes,1.0,0.26578498293515357
6867,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,2,No,0.0,0.26578498293515357
6868,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,2,Yes,1.0,0.26578498293515357
6869,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),1,3,Yes,1.0,0.26578498293515357
6870,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2,3,No,0.0,0.26578498293515357
6871,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),4,4,No,0.0,0.26578498293515357
6872,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),3,4,No,0.0,0.26578498293515357
6873,Female,0,Yes,Yes,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),3,4,No,0.0,0.26578498293515357
6874,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,1,2,No,0.0,0.26578498293515357
6875,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,2,No,0.0,0.26578498293515357
6876,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,4,4,No,0.0,0.26578498293515357
6877,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),2,0,Yes,1.0,0.26578498293515357
6878,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,1,Yes,1.0,0.26578498293515357
6879,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,3,2,No,0.0,0.26578498293515357
6880,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,2,No,0.0,0.26578498293515357
6881,Female,0,Yes,Yes,2,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,2,No,0.0,0.26578498293515357
6882,Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),4,4,No,0.0,0.26578498293515357
6883,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),4,3,No,0.0,0.26578498293515357
6884,Male,0,Yes,No,0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,0,Yes,1.0,0.26578498293515357
6885,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2,1,Yes,1.0,0.26578498293515357
6886,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,4,1,Yes,1.0,0.26578498293515357
6887,Female,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,1,No,0.0,0.26578498293515357
6888,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,3,0,No,0.0,0.26578498293515357
6889,Male,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,3,0,No,0.0,0.26578498293515357
6890,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,2,3,No,0.0,0.26578498293515357
6891,Female,0,Yes,No,0,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,No,0.0,0.26578498293515357
6892,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),4,4,No,0.0,0.26578498293515357
6893,Female,0,Yes,Yes,0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),1,1,Yes,1.0,0.26578498293515357
6894,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,4,1,Yes,1.0,0.26578498293515357
6895,Male,0,Yes,Yes,3,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),1,3,No,0.0,0.26578498293515357
6896,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,0,Yes,1.0,0.26578498293515357
6897,Male,0,No,No,4,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),3,4,No,0.0,0.26578498293515357
6898,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,4,3,No,0.0,0.26578498293515357
6899,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,0,Yes,1.0,0.26578498293515357
6900,Male,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),3,4,No,0.0,0.26578498293515357
6901,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),2,2,No,0.0,0.26578498293515357
6902,Female,1,Yes,No,3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),2,3,No,0.0,0.26578498293515357
6903,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,2,3,No,0.0,0.26578498293515357
6904,Female,1,No,No,4,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,1,3,No,0.0,0.26578498293515357
6905,Male,0,No,Yes,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,2,No,0.0,0.26578498293515357
6906,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,1,No,0.0,0.26578498293515357
